category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p_adjust_over_represented	p_adjust_under_represented
GO:0032440	1	0.994808857012249	0	1	2-alkenal reductase [NAD(P)+] activity	MF	1	1
GO:0032444	1	0.977456559417783	0	3	activin responsive factor complex	CC	1	1
GO:0032447	1	0.97793301450848	0	3	protein urmylation	BP	1	1
GO:0032448	1	0.993208224865986	0	1	DNA hairpin binding	MF	1	1
GO:0032449	1	0.963399213834042	0	5	CBM complex	CC	1	1
GO:0032450	1	0.991161982629988	0	1	maltose alpha-glucosidase activity	MF	1	1
GO:0032452	1	0.773641480196465	0	30	histone demethylase activity	MF	1	1
GO:0032453	1	0.934888407820911	0	8	histone H3-methyl-lysine-4 demethylase activity	MF	1	1
GO:0032454	1	0.901863185352842	0	12	histone H3-methyl-lysine-9 demethylase activity	MF	1	1
GO:0032458	1	0.991158472939776	0	1	slow endocytic recycling	BP	1	1
GO:0032459	1	0.973820530043597	0	3	regulation of protein oligomerization	BP	1	1
GO:0032460	1	0.991216667097698	0	1	negative regulation of protein oligomerization	BP	1	1
GO:0032461	1	0.982451000776739	0	2	positive regulation of protein oligomerization	BP	1	1
GO:0032462	1	0.982452152150169	0	2	regulation of protein homooligomerization	BP	1	1
GO:0032463	1	0.991216667097698	0	1	negative regulation of protein homooligomerization	BP	1	1
GO:0032464	1	0.991158472939776	0	1	positive regulation of protein homooligomerization	BP	1	1
GO:0032466	1	0.946525586012663	0	7	negative regulation of cytokinesis	BP	1	1
GO:0032467	1	0.778415880724373	0	33	positive regulation of cytokinesis	BP	1	1
GO:0032468	1	0.984372228482641	0	2	Golgi calcium ion homeostasis	BP	1	1
GO:0032470	1	0.97993745475846	0	3	positive regulation of endoplasmic reticulum calcium ion concentration	BP	1	1
GO:0032472	1	0.984372228482641	0	2	Golgi calcium ion transport	BP	1	1
GO:0032473	1	0.987685768137494	0	2	cytoplasmic side of mitochondrial outer membrane	CC	1	1
GO:0032474	1	0.960958846808959	0	5	otolith morphogenesis	BP	1	1
GO:0032475	1	0.992159589640952	0	1	otolith formation	BP	1	1
GO:0032479	1	0.482170166465577	0	96	regulation of type I interferon production	BP	1	1
GO:0032480	1	0.806968262384859	0	30	negative regulation of type I interferon production	BP	1	1
GO:0032481	1	0.615791177020951	0	62	positive regulation of type I interferon production	BP	1	1
GO:0032482	1	0.840149303901718	0	24	Rab protein signal transduction	BP	1	1
GO:0032483	1	0.940733987897954	0	7	regulation of Rab protein signal transduction	BP	1	1
GO:0032484	1	0.942223248717494	0	7	Ral protein signal transduction	BP	1	1
GO:0032485	1	0.974335069671424	0	3	regulation of Ral protein signal transduction	BP	1	1
GO:0032487	1	0.969153432855878	0	4	regulation of Rap protein signal transduction	BP	1	1
GO:0032488	1	0.907057294015466	0	14	Cdc42 protein signal transduction	BP	1	1
GO:0032489	1	0.945389817537517	0	8	regulation of Cdc42 protein signal transduction	BP	1	1
GO:0032490	1	0.920957280493281	0	10	detection of molecule of bacterial origin	BP	1	1
GO:0032491	1	0.991719871041065	0	1	detection of molecule of fungal origin	BP	1	1
GO:0032493	1	0.93567655665774	0	12	response to bacterial lipoprotein	BP	1	1
GO:0032494	1	0.896393026044051	0	15	response to peptidoglycan	BP	1	1
GO:0032495	1	0.847800497179495	0	21	response to muramyl dipeptide	BP	1	1
GO:0032497	1	0.978102959756346	0	3	detection of lipopolysaccharide	BP	1	1
GO:0032498	1	0.991158472939776	0	1	detection of muramyl dipeptide	BP	1	1
GO:0032499	1	0.986251126638041	0	2	detection of peptidoglycan	BP	1	1
GO:0032500	1	0.991158472939776	0	1	muramyl dipeptide binding	MF	1	1
GO:0032506	1	0.749491488646742	0	38	cytokinetic process	BP	1	1
GO:0032507	1	0.635157946161656	0	61	maintenance of protein location in cell	BP	1	1
GO:0032508	1	0.521349776908896	0	80	DNA duplex unwinding	BP	1	1
GO:0032509	1	0.81917557559229	0	30	endosome transport via multivesicular body sorting pathway	BP	1	1
GO:0032510	1	0.958348825335888	0	6	endosome to lysosome transport via multivesicular body sorting pathway	BP	1	1
GO:0032511	1	0.899665284443982	0	16	late endosome to vacuole transport via multivesicular body sorting pathway	BP	1	1
GO:0032515	1	0.834852598727464	0	24	negative regulation of phosphoprotein phosphatase activity	BP	1	1
GO:0032516	1	0.855151636550091	0	21	positive regulation of phosphoprotein phosphatase activity	BP	1	1
GO:0032525	1	0.917210979031884	0	13	somite rostral/caudal axis specification	BP	1	1
GO:0032526	1	0.32015805013242	0	153	response to retinoic acid	BP	1	1
GO:0032527	1	0.738032708085309	0	43	protein exit from endoplasmic reticulum	BP	1	1
GO:0032528	1	0.816814176103388	0	24	microvillus organization	BP	1	1
GO:0032530	1	0.895075130869415	0	13	regulation of microvillus organization	BP	1	1
GO:0032532	1	0.94971099295243	0	6	regulation of microvillus length	BP	1	1
GO:0032534	1	0.942495249140961	0	7	regulation of microvillus assembly	BP	1	1
GO:0032536	1	0.893485718775226	0	13	regulation of cell projection size	BP	1	1
GO:0032541	1	0.939434504775499	0	8	cortical endoplasmic reticulum	CC	1	1
GO:0032542	1	0.991158507503339	0	1	sulfiredoxin activity	MF	1	1
GO:0032545	1	0.982394468268551	0	2	CURI complex	CC	1	1
GO:0032546	1	0.995010510926857	0	1	deoxyribonucleoside binding	MF	1	1
GO:0032548	1	0.995010510926857	0	1	pyrimidine deoxyribonucleoside binding	MF	1	1
GO:0032549	1	0.973707317993195	0	3	ribonucleoside binding	MF	1	1
GO:0032552	1	0.953380145466952	0	8	deoxyribonucleotide binding	MF	1	1
GO:0032554	1	0.960506201806829	0	6	purine deoxyribonucleotide binding	MF	1	1
GO:0032556	1	0.992583447404372	0	2	pyrimidine deoxyribonucleotide binding	MF	1	1
GO:0032557	1	0.967331391259473	0	4	pyrimidine ribonucleotide binding	MF	1	1
GO:0032558	1	0.968908297264945	0	5	adenyl deoxyribonucleotide binding	MF	1	1
GO:0032560	1	0.991330577042541	0	1	guanyl deoxyribonucleotide binding	MF	1	1
GO:0032564	1	0.973287363431282	0	4	dATP binding	MF	1	1
GO:0032567	1	0.991330577042541	0	1	dGTP binding	MF	1	1
GO:0032570	1	0.603570143624564	0	68	response to progesterone	BP	1	1
GO:0032571	1	0.93618597527738	0	10	response to vitamin K	BP	1	1
GO:0032572	1	0.997842832171664	0	1	response to menaquinone	BP	1	1
GO:0032574	1	0.982394676348341	0	2	5'-3' RNA helicase activity	MF	1	1
GO:0032581	1	0.994268096800039	0	1	ER-dependent peroxisome organization	BP	1	1
GO:0032584	1	0.935683181132118	0	8	growth cone membrane	CC	1	1
GO:0032585	1	0.867173652015236	0	21	multivesicular body membrane	CC	1	1
GO:0032587	1	0.507255108072162	0	84	ruffle membrane	CC	1	1
GO:0032589	1	0.529688145731879	0	78	neuron projection membrane	CC	1	1
GO:0032590	1	0.66440652561383	0	51	dendrite membrane	CC	1	1
GO:0032591	1	0.876237715584686	0	16	dendritic spine membrane	CC	1	1
GO:0032593	1	0.916425547222124	0	12	insulin-responsive compartment	CC	1	1
GO:0032594	1	0.925005663341878	0	10	protein transport within lipid bilayer	BP	1	1
GO:0032595	1	0.993038965712642	0	1	B cell receptor transport within lipid bilayer	BP	1	1
GO:0032596	1	0.952812217870786	0	6	protein transport into membrane raft	BP	1	1
GO:0032597	1	0.993038965712642	0	1	B cell receptor transport into membrane raft	BP	1	1
GO:0032599	1	0.993038965712642	0	1	protein transport out of membrane raft	BP	1	1
GO:0032600	1	0.993038965712642	0	1	chemokine receptor transport out of membrane raft	BP	1	1
GO:0032601	1	0.979939187220272	0	3	connective tissue growth factor production	BP	1	1
GO:0032604	1	0.907219979069776	0	15	granulocyte macrophage colony-stimulating factor production	BP	1	1
GO:0032605	1	0.989958636397801	0	2	hepatocyte growth factor production	BP	1	1
GO:0032606	1	0.482170166465577	0	96	type I interferon production	BP	1	1
GO:0032607	1	0.794859175546968	0	29	interferon-alpha production	BP	1	1
GO:0032608	1	0.634077302226982	0	58	interferon-beta production	BP	1	1
GO:0032610	1	0.919090457006767	0	14	interleukin-1 alpha production	BP	1	1
GO:0032618	1	0.996406223844237	0	1	interleukin-15 production	BP	1	1
GO:0032619	1	0.992689227078422	0	3	interleukin-16 production	BP	1	1
GO:0032621	1	0.92855996949362	0	11	interleukin-18 production	BP	1	1
GO:0032625	1	0.982307227743727	0	6	interleukin-21 production	BP	1	1
GO:0032627	1	0.940336204331448	0	9	interleukin-23 production	BP	1	1
GO:0032632	1	0.978403932388757	0	3	interleukin-3 production	BP	1	1
GO:0032636	1	0.998721260323082	0	1	interleukin-7 production	BP	1	1
GO:0032639	1	0.984475860567648	0	2	TRAIL production	BP	1	1
GO:0032641	1	0.994644653700809	0	1	lymphotoxin A production	BP	1	1
GO:0032643	1	0.979939187220272	0	3	regulation of connective tissue growth factor production	BP	1	1
GO:0032645	1	0.907219979069776	0	15	regulation of granulocyte macrophage colony-stimulating factor production	BP	1	1
GO:0032646	1	0.989958636397801	0	2	regulation of hepatocyte growth factor production	BP	1	1
GO:0032647	1	0.794859175546968	0	29	regulation of interferon-alpha production	BP	1	1
GO:0032648	1	0.634077302226982	0	58	regulation of interferon-beta production	BP	1	1
GO:0032650	1	0.919090457006767	0	14	regulation of interleukin-1 alpha production	BP	1	1
GO:0032658	1	0.996406223844237	0	1	regulation of interleukin-15 production	BP	1	1
GO:0032659	1	0.992689227078422	0	3	regulation of interleukin-16 production	BP	1	1
GO:0032661	1	0.92855996949362	0	11	regulation of interleukin-18 production	BP	1	1
GO:0032665	1	0.982307227743727	0	6	regulation of interleukin-21 production	BP	1	1
GO:0032667	1	0.940336204331448	0	9	regulation of interleukin-23 production	BP	1	1
GO:0032672	1	0.978403932388757	0	3	regulation of interleukin-3 production	BP	1	1
GO:0032676	1	0.998721260323082	0	1	regulation of interleukin-7 production	BP	1	1
GO:0032679	1	0.984475860567648	0	2	regulation of TRAIL production	BP	1	1
GO:0032681	1	0.994644653700809	0	1	regulation of lymphotoxin A production	BP	1	1
GO:0032683	1	0.991158472939776	0	1	negative regulation of connective tissue growth factor production	BP	1	1
GO:0032685	1	0.994494982218779	0	1	negative regulation of granulocyte macrophage colony-stimulating factor production	BP	1	1
GO:0032686	1	0.989958636397801	0	2	negative regulation of hepatocyte growth factor production	BP	1	1
GO:0032687	1	0.970490952467892	0	4	negative regulation of interferon-alpha production	BP	1	1
GO:0032688	1	0.885199443143396	0	17	negative regulation of interferon-beta production	BP	1	1
GO:0032690	1	0.974813482196504	0	6	negative regulation of interleukin-1 alpha production	BP	1	1
GO:0032691	1	0.825833391725175	0	39	negative regulation of interleukin-1 beta production	BP	1	1
GO:0032693	1	0.852184601172381	0	27	negative regulation of interleukin-10 production	BP	1	1
GO:0032696	1	0.96718782021579	0	5	negative regulation of interleukin-13 production	BP	1	1
GO:0032699	1	0.997586153254521	0	2	negative regulation of interleukin-16 production	BP	1	1
GO:0032700	1	0.861538715219499	0	27	negative regulation of interleukin-17 production	BP	1	1
GO:0032701	1	0.983203635409054	0	4	negative regulation of interleukin-18 production	BP	1	1
GO:0032705	1	0.994931079509158	0	4	negative regulation of interleukin-21 production	BP	1	1
GO:0032707	1	0.982464952376414	0	2	negative regulation of interleukin-23 production	BP	1	1
GO:0032712	1	0.991453775714565	0	1	negative regulation of interleukin-3 production	BP	1	1
GO:0032713	1	0.951328703822216	0	9	negative regulation of interleukin-4 production	BP	1	1
GO:0032714	1	0.956760561744425	0	6	negative regulation of interleukin-5 production	BP	1	1
GO:0032716	1	0.998721260323082	0	1	negative regulation of interleukin-7 production	BP	1	1
GO:0032717	1	0.868898201544297	0	29	negative regulation of interleukin-8 production	BP	1	1
GO:0032723	1	0.988681473854645	0	2	positive regulation of connective tissue growth factor production	BP	1	1
GO:0032725	1	0.923025717672568	0	12	positive regulation of granulocyte macrophage colony-stimulating factor production	BP	1	1
GO:0032727	1	0.819069070530112	0	25	positive regulation of interferon-alpha production	BP	1	1
GO:0032728	1	0.727777488348342	0	39	positive regulation of interferon-beta production	BP	1	1
GO:0032730	1	0.942849167828111	0	8	positive regulation of interleukin-1 alpha production	BP	1	1
GO:0032738	1	0.996406223844237	0	1	positive regulation of interleukin-15 production	BP	1	1
GO:0032739	1	0.995091326066994	0	1	positive regulation of interleukin-16 production	BP	1	1
GO:0032741	1	0.944430542412178	0	7	positive regulation of interleukin-18 production	BP	1	1
GO:0032743	1	0.748755966691462	0	38	positive regulation of interleukin-2 production	BP	1	1
GO:0032745	1	0.987312380065614	0	2	positive regulation of interleukin-21 production	BP	1	1
GO:0032747	1	0.964492696183458	0	6	positive regulation of interleukin-23 production	BP	1	1
GO:0032752	1	0.986838611144803	0	2	positive regulation of interleukin-3 production	BP	1	1
GO:0032759	1	0.984475860567648	0	2	positive regulation of TRAIL production	BP	1	1
GO:0032761	1	0.994644653700809	0	1	positive regulation of lymphotoxin A production	BP	1	1
GO:0032762	1	0.943729097639504	0	8	mast cell cytokine production	BP	1	1
GO:0032763	1	0.943729097639504	0	8	regulation of mast cell cytokine production	BP	1	1
GO:0032764	1	0.976556068720317	0	3	negative regulation of mast cell cytokine production	BP	1	1
GO:0032765	1	0.966391546141076	0	5	positive regulation of mast cell cytokine production	BP	1	1
GO:0032767	1	0.979780874380168	0	3	copper-dependent protein binding	MF	1	1
GO:0032768	1	0.704609231027989	0	53	regulation of monooxygenase activity	BP	1	1
GO:0032769	1	0.892669975758911	0	21	negative regulation of monooxygenase activity	BP	1	1
GO:0032770	1	0.81512750197614	0	28	positive regulation of monooxygenase activity	BP	1	1
GO:0032771	1	0.982395025638941	0	2	regulation of tyrosinase activity	BP	1	1
GO:0032773	1	0.982395025638941	0	2	positive regulation of tyrosinase activity	BP	1	1
GO:0032775	1	0.986161219115494	0	2	DNA methylation on adenine	BP	1	1
GO:0032776	1	0.946471583117257	0	7	DNA methylation on cytosine	BP	1	1
GO:0032777	1	0.968282170568603	0	4	Piccolo NuA4 histone acetyltransferase complex	CC	1	1
GO:0032780	1	0.889448496028865	0	19	negative regulation of ATP-dependent activity	BP	1	1
GO:0032781	1	0.742336687994309	0	42	positive regulation of ATP-dependent activity	BP	1	1
GO:0032783	1	0.944196350614259	0	7	super elongation complex	CC	1	1
GO:0032784	1	0.630256609000891	0	59	regulation of DNA-templated transcription elongation	BP	1	1
GO:0032785	1	0.879907601187167	0	17	negative regulation of DNA-templated transcription, elongation	BP	1	1
GO:0032786	1	0.749592980465481	0	37	positive regulation of DNA-templated transcription, elongation	BP	1	1
GO:0032788	1	0.986684741960647	0	2	saturated monocarboxylic acid metabolic process	BP	1	1
GO:0032789	1	0.986684741960647	0	2	unsaturated monocarboxylic acid metabolic process	BP	1	1
GO:0032790	1	0.952413818385907	0	7	ribosome disassembly	BP	1	1
GO:0032791	1	0.984722316908534	0	2	lead ion binding	MF	1	1
GO:0032792	1	0.954139692710326	0	6	negative regulation of CREB transcription factor activity	BP	1	1
GO:0032794	1	0.84998478459156	0	21	GTPase activating protein binding	MF	1	1
GO:0032795	1	0.974255769453985	0	4	heterotrimeric G-protein binding	MF	1	1
GO:0032796	1	0.984915048379004	0	2	uropod organization	BP	1	1
GO:0032797	1	0.936139279017971	0	10	SMN complex	CC	1	1
GO:0032798	1	0.99058622294298	0	2	Swi5-Sfr1 complex	CC	1	1
GO:0032799	1	0.953848430538282	0	6	low-density lipoprotein receptor particle metabolic process	BP	1	1
GO:0032801	1	0.801157680468348	0	28	receptor catabolic process	BP	1	1
GO:0032802	1	0.953848430538282	0	6	low-density lipoprotein particle receptor catabolic process	BP	1	1
GO:0032803	1	0.953848430538282	0	6	regulation of low-density lipoprotein particle receptor catabolic process	BP	1	1
GO:0032804	1	0.98556741854209	0	2	negative regulation of low-density lipoprotein particle receptor catabolic process	BP	1	1
GO:0032805	1	0.976354907699398	0	3	positive regulation of low-density lipoprotein particle receptor catabolic process	BP	1	1
GO:0032806	1	0.860732140707261	0	20	carboxy-terminal domain protein kinase complex	CC	1	1
GO:0032807	1	0.979777853985213	0	3	DNA ligase IV complex	CC	1	1
GO:0032808	1	0.948796604428992	0	6	lacrimal gland development	BP	1	1
GO:0032809	1	0.755767039410671	0	34	neuronal cell body membrane	CC	1	1
GO:0032810	1	0.976106298420753	0	3	sterol response element binding	MF	1	1
GO:0032811	1	0.955790668912959	0	6	negative regulation of epinephrine secretion	BP	1	1
GO:0032812	1	0.989167059087122	0	2	positive regulation of epinephrine secretion	BP	1	1
GO:0032813	1	0.738881726344452	0	42	tumor necrosis factor receptor superfamily binding	MF	1	1
GO:0032816	1	0.814389488860076	0	29	positive regulation of natural killer cell activation	BP	1	1
GO:0032817	1	0.902762220337479	0	15	regulation of natural killer cell proliferation	BP	1	1
GO:0032819	1	0.918633838686596	0	13	positive regulation of natural killer cell proliferation	BP	1	1
GO:0032824	1	0.97870916973516	0	4	negative regulation of natural killer cell differentiation	BP	1	1
GO:0032825	1	0.923620240953041	0	11	positive regulation of natural killer cell differentiation	BP	1	1
GO:0032826	1	0.97870916973516	0	4	regulation of natural killer cell differentiation involved in immune response	BP	1	1
GO:0032827	1	0.97870916973516	0	4	negative regulation of natural killer cell differentiation involved in immune response	BP	1	1
GO:0032835	1	0.570665761941276	0	71	glomerulus development	BP	1	1
GO:0032836	1	0.921184338792337	0	10	glomerular basement membrane development	BP	1	1
GO:0032839	1	0.732361355598594	0	39	dendrite cytoplasm	CC	1	1
GO:0032841	1	0.991163341806924	0	1	calcitonin binding	MF	1	1
GO:0032847	1	0.960866588121447	0	6	regulation of cellular pH reduction	BP	1	1
GO:0032849	1	0.968948696680374	0	5	positive regulation of cellular pH reduction	BP	1	1
GO:0032873	1	0.675069913745259	0	51	negative regulation of stress-activated MAPK cascade	BP	1	1
GO:0032875	1	0.968681593930113	0	4	regulation of DNA endoreduplication	BP	1	1
GO:0032876	1	0.993071829108584	0	1	negative regulation of DNA endoreduplication	BP	1	1
GO:0032877	1	0.982835418355117	0	2	positive regulation of DNA endoreduplication	BP	1	1
GO:0032878	1	0.793988815500822	0	28	regulation of establishment or maintenance of cell polarity	BP	1	1
GO:0032887	1	0.991158472939776	0	1	regulation of spindle elongation	BP	1	1
GO:0032888	1	0.991158472939776	0	1	regulation of mitotic spindle elongation	BP	1	1
GO:0032891	1	0.800903482054734	0	30	negative regulation of organic acid transport	BP	1	1
GO:0032896	1	0.968982206029129	0	4	palmitoyl-CoA 9-desaturase activity	MF	1	1
GO:0032897	1	0.894724996303801	0	15	negative regulation of viral transcription	BP	1	1
GO:0032899	1	0.973173625186955	0	4	regulation of neurotrophin production	BP	1	1
GO:0032900	1	0.991341649149552	0	1	negative regulation of neurotrophin production	BP	1	1
GO:0032901	1	0.984598711679378	0	2	positive regulation of neurotrophin production	BP	1	1
GO:0032903	1	0.997030561389938	0	1	regulation of nerve growth factor production	BP	1	1
GO:0032905	1	0.906984518701036	0	13	transforming growth factor beta1 production	BP	1	1
GO:0032906	1	0.927829225444402	0	9	transforming growth factor beta2 production	BP	1	1
GO:0032907	1	0.970822335039921	0	4	transforming growth factor beta3 production	BP	1	1
GO:0032908	1	0.922667849345791	0	11	regulation of transforming growth factor beta1 production	BP	1	1
GO:0032909	1	0.927829225444402	0	9	regulation of transforming growth factor beta2 production	BP	1	1
GO:0032910	1	0.970822335039921	0	4	regulation of transforming growth factor beta3 production	BP	1	1
GO:0032911	1	0.958173175802319	0	6	negative regulation of transforming growth factor beta1 production	BP	1	1
GO:0032912	1	0.983553528689392	0	2	negative regulation of transforming growth factor beta2 production	BP	1	1
GO:0032913	1	0.993038965712642	0	1	negative regulation of transforming growth factor beta3 production	BP	1	1
GO:0032914	1	0.954441118149441	0	6	positive regulation of transforming growth factor beta1 production	BP	1	1
GO:0032915	1	0.976081554645674	0	3	positive regulation of transforming growth factor beta2 production	BP	1	1
GO:0032916	1	0.986350782119725	0	2	positive regulation of transforming growth factor beta3 production	BP	1	1
GO:0032917	1	0.990304095984605	0	2	polyamine acetylation	BP	1	1
GO:0032918	1	0.990304095984605	0	2	spermidine acetylation	BP	1	1
GO:0032919	1	0.990304095984605	0	2	spermine acetylation	BP	1	1
GO:0032920	1	0.995541704994496	0	1	putrescine acetylation	BP	1	1
GO:0032924	1	0.723847895308012	0	44	activin receptor signaling pathway	BP	1	1
GO:0032925	1	0.819555480326703	0	27	regulation of activin receptor signaling pathway	BP	1	1
GO:0032926	1	0.913830027438995	0	13	negative regulation of activin receptor signaling pathway	BP	1	1
GO:0032927	1	0.924100517314415	0	10	positive regulation of activin receptor signaling pathway	BP	1	1
GO:0032928	1	0.814878023475443	0	29	regulation of superoxide anion generation	BP	1	1
GO:0032929	1	0.964691219364962	0	5	negative regulation of superoxide anion generation	BP	1	1
GO:0032930	1	0.837272361901795	0	25	positive regulation of superoxide anion generation	BP	1	1
GO:0032934	1	0.65627749034477	0	57	sterol binding	MF	1	1
GO:0032936	1	0.991158472939776	0	1	SREBP-SCAP complex	CC	1	1
GO:0032937	1	0.978758621709891	0	3	SREBP-SCAP-Insig complex	CC	1	1
GO:0032938	1	0.991284774967487	0	1	negative regulation of translation in response to oxidative stress	BP	1	1
GO:0032954	1	0.974483680563489	0	3	regulation of cytokinetic process	BP	1	1
GO:0032957	1	0.859510002074182	0	18	inositol trisphosphate metabolic process	BP	1	1
GO:0032959	1	0.904898980846098	0	12	inositol trisphosphate biosynthetic process	BP	1	1
GO:0032960	1	0.937615281743267	0	8	regulation of inositol trisphosphate biosynthetic process	BP	1	1
GO:0032962	1	0.945983099322669	0	7	positive regulation of inositol trisphosphate biosynthetic process	BP	1	1
GO:0032967	1	0.777319469962331	0	36	positive regulation of collagen biosynthetic process	BP	1	1
GO:0032968	1	0.806373472711448	0	27	positive regulation of transcription elongation by RNA polymerase II	BP	1	1
GO:0032971	1	0.973803260472948	0	4	regulation of muscle filament sliding	BP	1	1
GO:0032972	1	0.991062740463552	0	2	regulation of muscle filament sliding speed	BP	1	1
GO:0032973	1	0.991330577042541	0	1	amino acid export across plasma membrane	BP	1	1
GO:0032974	1	0.991483195006903	0	1	amino acid transmembrane export from vacuole	BP	1	1
GO:0032976	1	0.994666636217382	0	1	release of matrix enzymes from mitochondria	BP	1	1
GO:0032977	1	0.923709185182847	0	13	membrane insertase activity	MF	1	1
GO:0032978	1	0.965991837419088	0	5	protein insertion into membrane from inner side	BP	1	1
GO:0032979	1	0.974610738167283	0	4	protein insertion into mitochondrial inner membrane from matrix	BP	1	1
GO:0032980	1	0.991696352868175	0	1	keratinocyte activation	BP	1	1
GO:0032981	1	0.743676014013494	0	55	mitochondrial respiratory chain complex I assembly	BP	1	1
GO:0032982	1	0.871845900730879	0	16	myosin filament	CC	1	1
GO:0032983	1	0.948222011596644	0	6	kainate selective glutamate receptor complex	CC	1	1
GO:0032986	1	0.882662550952572	0	16	protein-DNA complex disassembly	BP	1	1
GO:0032988	1	0.941071444971748	0	8	ribonucleoprotein complex disassembly	BP	1	1
GO:0032994	1	0.810331429420223	0	32	protein-lipid complex	CC	1	1
GO:0032996	1	0.992941814069245	0	1	Bcl3-Bcl10 complex	CC	1	1
GO:0032997	1	0.976435476886629	0	4	Fc receptor complex	CC	1	1
GO:0032998	1	0.988393770801687	0	2	Fc-epsilon receptor I complex	CC	1	1
GO:0033001	1	0.984773215200709	0	3	Fc-gamma receptor III complex	CC	1	1
GO:0033005	1	0.803194170263655	0	33	positive regulation of mast cell activation	BP	1	1
GO:0033008	1	0.856524189737429	0	24	positive regulation of mast cell activation involved in immune response	BP	1	1
GO:0033010	1	0.920805797937436	0	10	paranodal junction	CC	1	1
GO:0033011	1	0.974292176535307	0	4	perinuclear theca	CC	1	1
GO:0033013	1	0.67055531388057	0	55	tetrapyrrole metabolic process	BP	1	1
GO:0033014	1	0.817331539594969	0	28	tetrapyrrole biosynthetic process	BP	1	1
GO:0033015	1	0.954588970208842	0	7	tetrapyrrole catabolic process	BP	1	1
GO:0033017	1	0.785631825233195	0	31	sarcoplasmic reticulum membrane	CC	1	1
GO:0033018	1	0.952630676789209	0	6	sarcoplasmic reticulum lumen	CC	1	1
GO:0033023	1	0.951084982129893	0	7	mast cell homeostasis	BP	1	1
GO:0033024	1	0.959257634864621	0	6	mast cell apoptotic process	BP	1	1
GO:0033025	1	0.959257634864621	0	6	regulation of mast cell apoptotic process	BP	1	1
GO:0033026	1	0.976452003916416	0	4	negative regulation of mast cell apoptotic process	BP	1	1
GO:0033027	1	0.991158472939776	0	1	positive regulation of mast cell apoptotic process	BP	1	1
GO:0033028	1	0.735666622661279	0	44	myeloid cell apoptotic process	BP	1	1
GO:0033029	1	0.934011059539245	0	9	regulation of neutrophil apoptotic process	BP	1	1
GO:0033030	1	0.978014208595752	0	3	negative regulation of neutrophil apoptotic process	BP	1	1
GO:0033031	1	0.963537658868006	0	5	positive regulation of neutrophil apoptotic process	BP	1	1
GO:0033032	1	0.759587808456342	0	39	regulation of myeloid cell apoptotic process	BP	1	1
GO:0033033	1	0.86328608562636	0	22	negative regulation of myeloid cell apoptotic process	BP	1	1
GO:0033034	1	0.916431816586022	0	12	positive regulation of myeloid cell apoptotic process	BP	1	1
GO:0033037	1	0.983454757559356	0	2	polysaccharide localization	BP	1	1
GO:0033038	1	0.906425410752723	0	23	bitter taste receptor activity	MF	1	1
GO:0033040	1	0.98248121450847	0	2	sour taste receptor activity	MF	1	1
GO:0033041	1	0.991645256522255	0	1	sweet taste receptor activity	MF	1	1
GO:0033045	1	0.591241156374387	0	68	regulation of sister chromatid segregation	BP	1	1
GO:0033046	1	0.731403232440293	0	42	negative regulation of sister chromatid segregation	BP	1	1
GO:0033047	1	0.701326372028359	0	47	regulation of mitotic sister chromatid segregation	BP	1	1
GO:0033048	1	0.731403232440293	0	42	negative regulation of mitotic sister chromatid segregation	BP	1	1
GO:0033058	1	0.97370731197308	0	3	directional locomotion	BP	1	1
GO:0033059	1	0.732751096141683	0	41	cellular pigmentation	BP	1	1
GO:0033061	1	0.957407925353384	0	7	DNA recombinase mediator complex	CC	1	1
GO:0033063	1	0.970977572091861	0	4	Rad51B-Rad51C-Rad51D-XRCC2 complex	CC	1	1
GO:0033065	1	0.987407472679301	0	2	Rad51C-XRCC3 complex	CC	1	1
GO:0033076	1	0.977829705595998	0	3	isoquinoline alkaloid metabolic process	BP	1	1
GO:0033077	1	0.482907497952632	0	96	T cell differentiation in thymus	BP	1	1
GO:0033078	1	0.988518319625056	0	2	extrathymic T cell differentiation	BP	1	1
GO:0033079	1	0.882138523175823	0	18	immature T cell proliferation	BP	1	1
GO:0033080	1	0.882138523175823	0	18	immature T cell proliferation in thymus	BP	1	1
GO:0033081	1	0.827869714526541	0	25	regulation of T cell differentiation in thymus	BP	1	1
GO:0033082	1	0.991158472939776	0	1	regulation of extrathymic T cell differentiation	BP	1	1
GO:0033083	1	0.896114103747379	0	16	regulation of immature T cell proliferation	BP	1	1
GO:0033084	1	0.896114103747379	0	16	regulation of immature T cell proliferation in thymus	BP	1	1
GO:0033085	1	0.920587422894131	0	12	negative regulation of T cell differentiation in thymus	BP	1	1
GO:0033087	1	0.95941266678596	0	6	negative regulation of immature T cell proliferation	BP	1	1
GO:0033088	1	0.95941266678596	0	6	negative regulation of immature T cell proliferation in thymus	BP	1	1
GO:0033089	1	0.938687767258137	0	8	positive regulation of T cell differentiation in thymus	BP	1	1
GO:0033091	1	0.951990430278961	0	7	positive regulation of immature T cell proliferation	BP	1	1
GO:0033092	1	0.951990430278961	0	7	positive regulation of immature T cell proliferation in thymus	BP	1	1
GO:0033093	1	0.955931896298105	0	6	Weibel-Palade body	CC	1	1
GO:0033106	1	0.962076228939855	0	6	cis-Golgi network membrane	CC	1	1
GO:0033108	1	0.644177773189394	0	81	mitochondrial respiratory chain complex assembly	BP	1	1
